Timestamp,Sensor_Value,Anomaly_Type
2025-08-21 01:15:59.762336,"{'temperature_c': 29.61146555362669, 'humidity_pct': 60.08049260603934, 'pressure_hpa': 1010.4296358150904, 'vibration_g': 0.7389562674100519, 'minute_of_day': 79.0, 'hour': 1.0, 'weekday': 6.0, 'temperature_roll_mean': 29.17434674133421, 'humidity_roll_mean': 55.94277340557933, 'pressure_roll_mean': 1011.3337838730022, 'vibration_roll_mean': 0.274873881800588, 'temp_humidity_interaction': 1779.071437248657, 'pressure_vibration_interaction': 746.6633121624174, 'pressure_roll_std': 2.521264731605229, 'vibration_roll_std': 1.1710831900256313}",IsolationForest
2025-08-21 01:15:59.766819,"{'temperature_c': 27.320686453735767, 'humidity_pct': 41.07032724153561, 'pressure_hpa': 1000.0705371668314, 'vibration_g': 0.5021619832311451, 'minute_of_day': 84.0, 'hour': 1.0, 'weekday': 6.0, 'temperature_roll_mean': 26.872152454828473, 'humidity_roll_mean': 51.54036263027547, 'pressure_roll_mean': 1009.8225201824105, 'vibration_roll_mean': 0.6094663812179282, 'temp_humidity_interaction': 1122.069533118317, 'pressure_vibration_interaction': 502.1974043147327, 'pressure_roll_std': 5.63592641798169, 'vibration_roll_std': 0.2516364751388459}",IsolationForest
2025-08-21 01:15:59.770278,"{'temperature_c': 30.02803909929844, 'humidity_pct': 54.98251015376889, 'pressure_hpa': 1010.8058699222628, 'vibration_g': 2.562808095395419, 'minute_of_day': 109.0, 'hour': 1.0, 'weekday': 6.0, 'temperature_roll_mean': 29.89262746756674, 'humidity_roll_mean': 54.55456008273669, 'pressure_roll_mean': 1011.5170505473803, 'vibration_roll_mean': 1.7663222232478275, 'temp_humidity_interaction': 1651.0169646749457, 'pressure_vibration_interaction': 2590.501466309984, 'pressure_roll_std': 2.559770422407285, 'vibration_roll_std': 0.4596860506698243}",IsolationForest
2025-08-21 01:15:59.773805,"{'temperature_c': 31.00249716101328, 'humidity_pct': 44.749939940649845, 'pressure_hpa': 1014.47341775556, 'vibration_g': 2.0957677696173325, 'minute_of_day': 110.0, 'hour': 1.0, 'weekday': 6.0, 'temperature_roll_mean': 30.395498741928105, 'humidity_roll_mean': 52.12575449986307, 'pressure_roll_mean': 1011.2982292992128, 'vibration_roll_mean': 1.8914375880561072, 'temp_humidity_interaction': 1387.3598859655117, 'pressure_vibration_interaction': 2126.1006920656423, 'pressure_roll_std': 2.1391620250043406, 'vibration_roll_std': 0.44379511674117617}",IsolationForest
2025-08-21 01:15:59.777919,"{'temperature_c': 32.42828183998127, 'humidity_pct': 58.451693954786045, 'pressure_hpa': 1007.5665268232094, 'vibration_g': 1.969965531760736, 'minute_of_day': 111.0, 'hour': 1.0, 'weekday': 6.0, 'temperature_roll_mean': 30.977338693746475, 'humidity_roll_mean': 53.09517006868542, 'pressure_roll_mean': 1010.4736271114301, 'vibration_roll_mean': 1.9392059214249837, 'temp_humidity_interaction': 1895.488005590131, 'pressure_vibration_interaction': 1984.8713287976018, 'pressure_roll_std': 2.6775312272996756, 'vibration_roll_std': 0.43499238565881965}",IsolationForest
2025-08-21 01:15:59.782011,"{'temperature_c': 26.79925156471074, 'humidity_pct': 33.4109685703516, 'pressure_hpa': 995.876893706444, 'vibration_g': 0.5945455984832886, 'minute_of_day': 114.0, 'hour': 1.0, 'weekday': 6.0, 'temperature_roll_mean': 29.556336028339594, 'humidity_roll_mean': 48.97585072010658, 'pressure_roll_mean': 1009.1743432624444, 'vibration_roll_mean': 1.2306601150561796, 'temp_humidity_interaction': 895.3889517374964, 'pressure_vibration_interaction': 592.0942237843761, 'pressure_roll_std': 8.07235680282885, 'vibration_roll_std': 0.7439705554220941}",IsolationForest
2025-08-21 01:15:59.785693,"{'temperature_c': 26.465036814098305, 'humidity_pct': 47.66415802413881, 'pressure_hpa': 1014.7926336323528, 'vibration_g': 0.7706646975574751, 'minute_of_day': 115.0, 'hour': 1.0, 'weekday': 6.0, 'temperature_roll_mean': 28.648843958956597, 'humidity_roll_mean': 49.55869433680438, 'pressure_roll_mean': 1009.238186437803, 'vibration_roll_mean': 0.9656395006442082, 'temp_humidity_interaction': 1261.4336968218327, 'pressure_vibration_interaction': 782.0648580818308, 'pressure_roll_std': 8.125829093860622, 'vibration_roll_std': 0.5757546459133528}",IsolationForest
2025-08-21 01:15:59.788650,"{'temperature_c': 30.18812659906725, 'humidity_pct': 61.52755245876868, 'pressure_hpa': 1009.7960209735874, 'vibration_g': 0.9093692032264532, 'minute_of_day': 117.0, 'hour': 1.0, 'weekday': 6.0, 'temperature_roll_mean': 27.92702444819531, 'humidity_roll_mean': 50.15205225151065, 'pressure_roll_mean': 1009.2067085184874, 'vibration_roll_mean': 0.7075924373945174, 'temp_humidity_interaction': 1857.4015429560604, 'pressure_vibration_interaction': 918.277403013994, 'pressure_roll_std': 7.963166185089684, 'vibration_roll_std': 0.13378833551624125}",IsolationForest
2025-08-21 11:10:50.202725,"{'temperature_c': 22.63651363444265, 'humidity_pct': 46.09829637134787, 'pressure_hpa': 1011.7124887723354, 'vibration_g': 4.904719699756725, 'minute_of_day': 27.0, 'hour': 0.0, 'weekday': 4.0, 'temperature_roll_mean': 26.098944984448433, 'humidity_roll_mean': 52.92635129054834, 'pressure_roll_mean': 1012.6884271741031, 'vibration_roll_mean': 1.5931372638531647, 'temp_humidity_interaction': 1043.5047143345942, 'pressure_vibration_interaction': 4962.166174171578, 'pressure_roll_std': 1.6468498036646757, 'vibration_roll_std': 1.862459381921205}",IsolationForest
2025-08-21 11:10:50.212432,"{'temperature_c': 26.62018272455744, 'humidity_pct': 32.98471589454839, 'pressure_hpa': 1003.8416685454816, 'vibration_g': 1.3018314303686982, 'minute_of_day': 31.0, 'hour': 0.0, 'weekday': 4.0, 'temperature_roll_mean': 26.828362684275625, 'humidity_roll_mean': 48.10197893387868, 'pressure_roll_mean': 1010.5104702900659, 'vibration_roll_mean': 1.7180020612957283, 'temp_humidity_interaction': 878.0591642304922, 'pressure_vibration_interaction': 1306.832635226265, 'pressure_roll_std': 4.397336788338506, 'vibration_roll_std': 1.7958135690157684}",IsolationForest
2025-08-21 11:10:50.216551,"{'temperature_c': 26.14266062585905, 'humidity_pct': 28.95304792043937, 'pressure_hpa': 996.31868871155, 'vibration_g': 0.4521889220001192, 'minute_of_day': 38.0, 'hour': 0.0, 'weekday': 4.0, 'temperature_roll_mean': 27.11707316500894, 'humidity_roll_mean': 51.06494390904894, 'pressure_roll_mean': 1009.3850969908435, 'vibration_roll_mean': 0.7734858259310947, 'temp_humidity_interaction': 756.9097058682806, 'pressure_vibration_interaction': 450.5242738170481, 'pressure_roll_std': 7.356281561334879, 'vibration_roll_std': 0.35765475889207654}",IsolationForest
2025-08-21 11:10:50.220343,"{'temperature_c': 25.643386308481727, 'humidity_pct': 41.09008194011064, 'pressure_hpa': 999.5411614643853, 'vibration_g': 0.6242016616550619, 'minute_of_day': 113.0, 'hour': 1.0, 'weekday': 4.0, 'temperature_roll_mean': 26.62959596760778, 'humidity_roll_mean': 53.68985348783733, 'pressure_roll_mean': 1009.8830123990404, 'vibration_roll_mean': 0.7716353720470088, 'temp_humidity_interaction': 1053.6888446374255, 'pressure_vibration_interaction': 623.9152538786998, 'pressure_roll_std': 5.81399554362036, 'vibration_roll_std': 0.11930718420396683}",IsolationForest
2025-08-21 11:10:50.222558,"{'temperature_c': 37.31888690909601, 'humidity_pct': 55.19370644609556, 'pressure_hpa': 1014.853120138434, 'vibration_g': 1.95262765635888, 'minute_of_day': 255.0, 'hour': 4.0, 'weekday': 4.0, 'temperature_roll_mean': 30.204259170618133, 'humidity_roll_mean': 52.089736745560685, 'pressure_roll_mean': 1013.920078994239, 'vibration_roll_mean': 0.9966675695816569, 'temp_humidity_interaction': 2059.7676889556838, 'pressure_vibration_interaction': 1981.6302695244071, 'pressure_roll_std': 1.3060304665362152, 'vibration_roll_std': 0.5599541040043752}",IsolationForest
2025-08-21 11:10:50.229073,"{'temperature_c': 37.48064217105826, 'humidity_pct': 52.81057552622868, 'pressure_hpa': 1014.0736349131956, 'vibration_g': 2.646318016447134, 'minute_of_day': 272.0, 'hour': 4.0, 'weekday': 4.0, 'temperature_roll_mean': 29.60243080458787, 'humidity_roll_mean': 53.11577755645152, 'pressure_roll_mean': 1012.4399741426774, 'vibration_roll_mean': 1.0171278191217774, 'temp_humidity_interaction': 1979.3742841462238, 'pressure_vibration_interaction': 2683.5613300748228, 'pressure_roll_std': 2.0488100340832203, 'vibration_roll_std': 0.9176832165640327}",IsolationForest
2025-08-21 11:10:50.235704,"{'temperature_c': 28.16542443951998, 'humidity_pct': 36.15667079647869, 'pressure_hpa': 1000.0614809056228, 'vibration_g': 0.8436669601203354, 'minute_of_day': 299.0, 'hour': 4.0, 'weekday': 4.0, 'temperature_roll_mean': 28.929511246693608, 'humidity_roll_mean': 49.5610340409434, 'pressure_roll_mean': 1009.5999805372227, 'vibration_roll_mean': 1.0373636496970544, 'temp_humidity_interaction': 1018.3679793028193, 'pressure_vibration_interaction': 843.7188295290877, 'pressure_roll_std': 5.783036956990188, 'vibration_roll_std': 0.7675710585688201}",IsolationForest
2025-08-21 11:10:50.240448,"{'temperature_c': 38.92051060494589, 'humidity_pct': 56.02725310421805, 'pressure_hpa': 1016.141087201438, 'vibration_g': 2.978344275532396, 'minute_of_day': 300.0, 'hour': 5.0, 'weekday': 4.0, 'temperature_roll_mean': 31.117642409851648, 'humidity_roll_mean': 49.49616446356456, 'pressure_roll_mean': 1010.9768785720698, 'vibration_roll_mean': 1.475556141423048, 'temp_humidity_interaction': 2180.609298608706, 'pressure_vibration_interaction': 3026.417990199668, 'pressure_roll_std': 6.460707951716996, 'vibration_roll_std': 1.1293264468174666}",IsolationForest
2025-08-21 11:10:50.246697,"{'temperature_c': 25.933003065231787, 'humidity_pct': 62.82752727892132, 'pressure_hpa': 1011.5649991555435, 'vibration_g': 0.4642387013147678, 'minute_of_day': 301.0, 'hour': 5.0, 'weekday': 4.0, 'temperature_roll_mean': 30.679402594022974, 'humidity_roll_mean': 50.952048572297386, 'pressure_roll_mean': 1011.1903906565876, 'vibration_roll_mean': 1.4285667977763081, 'temp_humidity_interaction': 1629.3064575052003, 'pressure_vibration_interaction': 469.60762150344374, 'pressure_roll_std': 6.458542311538187, 'vibration_roll_std': 1.173721045300672}",IsolationForest
2025-08-21 11:10:50.253791,"{'temperature_c': 37.79315826751152, 'humidity_pct': 51.53942915535283, 'pressure_hpa': 1010.1061089571488, 'vibration_g': 2.110345489636247, 'minute_of_day': 309.0, 'hour': 5.0, 'weekday': 4.0, 'temperature_roll_mean': 29.900148300525803, 'humidity_roll_mean': 53.76653341336523, 'pressure_roll_mean': 1012.9229463640393, 'vibration_roll_mean': 0.9493784720661692, 'temp_humidity_interaction': 1947.8378030854471, 'pressure_vibration_interaction': 2131.672871091738, 'pressure_roll_std': 3.362926669226192, 'vibration_roll_std': 0.6502693647365516}",IsolationForest
2025-08-21 11:10:50.258401,"{'temperature_c': 38.22633177804831, 'humidity_pct': 51.29713613559076, 'pressure_hpa': 1014.4433239196188, 'vibration_g': 2.411052758798415, 'minute_of_day': 399.0, 'hour': 6.0, 'weekday': 4.0, 'temperature_roll_mean': 30.27499558999158, 'humidity_roll_mean': 50.89549481101203, 'pressure_roll_mean': 1012.7365355765969, 'vibration_roll_mean': 1.0928876196987958, 'temp_humidity_interaction': 1960.9013451828034, 'pressure_vibration_interaction': 2445.8763747810312, 'pressure_roll_std': 2.1271346755929104, 'vibration_roll_std': 0.815469285514435}",IsolationForest
2025-08-21 11:10:50.263211,"{'temperature_c': 31.876538400853345, 'humidity_pct': 48.56518679971895, 'pressure_hpa': 1009.8051447576668, 'vibration_g': 3.4302427121151355, 'minute_of_day': 414.0, 'hour': 6.0, 'weekday': 4.0, 'temperature_roll_mean': 30.383277170726995, 'humidity_roll_mean': 48.54156552296466, 'pressure_roll_mean': 1012.5666113880785, 'vibration_roll_mean': 2.4509971864512026, 'temp_humidity_interaction': 1548.0900419658572, 'pressure_vibration_interaction': 3463.8767384613557, 'pressure_roll_std': 2.552835123304036, 'vibration_roll_std': 0.5978026336375701}",IsolationForest
2025-08-21 11:10:50.267607,"{'temperature_c': 29.913643347722527, 'humidity_pct': 36.14313860157522, 'pressure_hpa': 1000.72252172857, 'vibration_g': 1.9886226665373488, 'minute_of_day': 418.0, 'hour': 6.0, 'weekday': 4.0, 'temperature_roll_mean': 30.742146386744658, 'humidity_roll_mean': 50.08097630371035, 'pressure_roll_mean': 1009.9870123462551, 'vibration_roll_mean': 1.9788411459330082, 'temp_humidity_interaction': 1081.1729575948239, 'pressure_vibration_interaction': 1990.0594896238488, 'pressure_roll_std': 5.638051104526214, 'vibration_roll_std': 0.8522573401585928}",IsolationForest
2025-08-21 11:10:50.275132,"{'temperature_c': 31.82203882635051, 'humidity_pct': 59.07720574913382, 'pressure_hpa': 1012.8093043230078, 'vibration_g': 2.027637619035806, 'minute_of_day': 419.0, 'hour': 6.0, 'weekday': 4.0, 'temperature_roll_mean': 30.731246471844088, 'humidity_roll_mean': 52.183380093593314, 'pressure_roll_mean': 1010.5878442593236, 'vibration_roll_mean': 1.6983201273171418, 'temp_humidity_interaction': 1879.957135101234, 'pressure_vibration_interaction': 2053.6102463548145, 'pressure_roll_std': 5.772298984643326, 'vibration_roll_std': 0.31926661094675995}",IsolationForest
2025-08-21 11:10:50.278691,"{'temperature_c': 18.751187150274298, 'humidity_pct': 44.11451259488737, 'pressure_hpa': 1007.6548248355612, 'vibration_g': 0.2349860424676203, 'minute_of_day': 422.0, 'hour': 7.0, 'weekday': 4.0, 'temperature_roll_mean': 27.552644244870073, 'humidity_roll_mean': 49.191150575351244, 'pressure_roll_mean': 1009.6792963623681, 'vibration_roll_mean': 1.335228578687515, 'temp_humidity_interaction': 827.1994817098657, 'pressure_vibration_interaction': 236.7848194615117, 'pressure_roll_std': 5.609289861390707, 'vibration_roll_std': 0.8444649576413388}",IsolationForest
2025-08-21 11:10:50.282085,"{'temperature_c': 28.144947471476964, 'humidity_pct': 37.45360898560027, 'pressure_hpa': 997.8339612224792, 'vibration_g': 0.3417388075078302, 'minute_of_day': 441.0, 'hour': 7.0, 'weekday': 4.0, 'temperature_roll_mean': 27.475311856727256, 'humidity_roll_mean': 53.7114514139246, 'pressure_roll_mean': 1011.5286412837435, 'vibration_roll_mean': 0.6641005944166639, 'temp_humidity_interaction': 1054.1298575169571, 'pressure_vibration_interaction': 340.99858799898453, 'pressure_roll_std': 7.680484269128018, 'vibration_roll_std': 0.2217395455049256}",IsolationForest
2025-08-21 11:10:50.292636,"{'temperature_c': 28.200484939033014, 'humidity_pct': 30.967316618043636, 'pressure_hpa': 1000.7976750125824, 'vibration_g': 0.4785346959048228, 'minute_of_day': 449.0, 'hour': 7.0, 'weekday': 4.0, 'temperature_roll_mean': 27.924676532288697, 'humidity_roll_mean': 48.798970631229984, 'pressure_roll_mean': 1011.7122444669258, 'vibration_roll_mean': 0.569670978888188, 'temp_humidity_interaction': 873.2933458894064, 'pressure_vibration_interaction': 478.9164110743998, 'pressure_roll_std': 6.399338381390842, 'vibration_roll_std': 0.15048900248153235}",IsolationForest
2025-08-21 11:10:50.297173,"{'temperature_c': 34.76455112492795, 'humidity_pct': 43.7629844787514, 'pressure_hpa': 1014.6008367158304, 'vibration_g': -0.4863160458516166, 'minute_of_day': 450.0, 'hour': 7.0, 'weekday': 4.0, 'temperature_roll_mean': 29.682911374232013, 'humidity_roll_mean': 47.12719777106514, 'pressure_roll_mean': 1011.3437810431731, 'vibration_roll_mean': 0.30587961356128224, 'temp_humidity_interaction': 1521.4005112909813, 'pressure_vibration_interaction': -493.4166670293843, 'pressure_roll_std': 6.105115931337607, 'vibration_roll_std': 0.44401965527346127}",IsolationForest
2025-08-21 11:10:50.303837,"{'temperature_c': 38.89510374719586, 'humidity_pct': 57.11273688734865, 'pressure_hpa': 1014.807651377219, 'vibration_g': 3.526604662913992, 'minute_of_day': 459.0, 'hour': 7.0, 'weekday': 4.0, 'temperature_roll_mean': 30.136835211385925, 'humidity_roll_mean': 52.72474031041516, 'pressure_roll_mean': 1013.1034235265372, 'vibration_roll_mean': 1.2902037373048916, 'temp_humidity_interaction': 2221.405826519726, 'pressure_vibration_interaction': 3578.8253953076974, 'pressure_roll_std': 1.2136304473631707, 'vibration_roll_std': 1.2567086580150137}",IsolationForest
2025-08-21 11:10:50.312649,"{'temperature_c': 35.339956736696166, 'humidity_pct': 47.28643268011295, 'pressure_hpa': 1014.9397953873108, 'vibration_g': 2.914613495376603, 'minute_of_day': 461.0, 'hour': 7.0, 'weekday': 4.0, 'temperature_roll_mean': 31.43581328533088, 'humidity_roll_mean': 52.09923021188255, 'pressure_roll_mean': 1014.2210339013182, 'vibration_roll_mean': 1.7409055103106614, 'temp_humidity_interaction': 1671.1004851478874, 'pressure_vibration_interaction': 2958.157224630624, 'pressure_roll_std': 1.3290628247311052, 'vibration_roll_std': 1.3708519657459544}",IsolationForest
2025-08-21 11:10:50.317651,"{'temperature_c': 25.23297846826852, 'humidity_pct': 47.43371494930764, 'pressure_hpa': 1014.5116430083768, 'vibration_g': 1.1350666068402144, 'minute_of_day': 463.0, 'hour': 7.0, 'weekday': 4.0, 'temperature_roll_mean': 30.676872454209615, 'humidity_roll_mean': 50.73202133874689, 'pressure_roll_mean': 1014.4568515574201, 'vibration_roll_mean': 1.821824555300133, 'temp_humidity_interaction': 1196.8939079858665, 'pressure_vibration_interaction': 1151.5382882294093, 'pressure_roll_std': 1.188801954953414, 'vibration_roll_std': 1.3040573676410447}",IsolationForest
2025-08-21 11:10:50.322276,"{'temperature_c': 29.410925812090923, 'humidity_pct': 35.555372972314046, 'pressure_hpa': 992.8491233274078, 'vibration_g': 0.5470779909545712, 'minute_of_day': 481.0, 'hour': 8.0, 'weekday': 4.0, 'temperature_roll_mean': 28.44295434312982, 'humidity_roll_mean': 50.45908395140391, 'pressure_roll_mean': 1007.7246644026449, 'vibration_roll_mean': 0.8043590612678649, 'temp_humidity_interaction': 1045.7164367099513, 'pressure_vibration_interaction': 543.1659037109656, 'pressure_roll_std': 8.459627844494337, 'vibration_roll_std': 0.3296441791481386}",IsolationForest
2025-08-21 11:10:50.328875,"{'temperature_c': 29.288353334658087, 'humidity_pct': 31.985965840812614, 'pressure_hpa': 994.1833453749437, 'vibration_g': 0.6422421029063503, 'minute_of_day': 524.0, 'hour': 8.0, 'weekday': 4.0, 'temperature_roll_mean': 29.021822314010688, 'humidity_roll_mean': 47.15660619541663, 'pressure_roll_mean': 1010.6360212119018, 'vibration_roll_mean': 1.3202270130387257, 'temp_humidity_interaction': 936.8162692960238, 'pressure_vibration_interaction': 638.5064024080742, 'pressure_roll_std': 9.206073037896745, 'vibration_roll_std': 0.5480609714063311}",IsolationForest
